LABTYPE,RPTAGGR,YYYY,PERIOD,DRUG_REPORTS,QUERY_RUN_DATE,SUBSTANCE_ID,SUBSTANCE_DESCRIPTION,BASE_ID,BASE_DESCRIPTION,DRUG_CATEGORY_CODE,DRUG_CATEGORY_DESCRIPTION,STATE,STATE_LONG_NAME,STATE_FIPS
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,2,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,MT,Montana,30
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,6,2025-08-10 18:30:22,4061,"CYCLOPROPYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLCYCLOPROPANECARBOXAMIDE), SALT UNDETERMINED",4059,Cyclopropyl fentanyl,33,Fentanyl and Fentanyl-related,NC,North Carolina,37
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,13,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,LA,Louisiana,22
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,3,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,SC,South Carolina,45
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,32,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,8,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,ID,Idaho,16
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,4,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,LA,Louisiana,22
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,7,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,3,2025-08-10 18:30:22,4061,"CYCLOPROPYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLCYCLOPROPANECARBOXAMIDE), SALT UNDETERMINED",4059,Cyclopropyl fentanyl,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,10,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,UT,Utah,49
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,4,2025-08-10 18:30:22,4803,ORTHO-CHLOROFENTANYL,4803,ortho-Chlorofentanyl,33,Fentanyl and Fentanyl-related,VA,Virginia,51
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,4,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,WI,Wisconsin,55
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,4,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,4,2025-08-10 18:30:22,3498,BUTYRYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLBUTANAMIDE),3498,Butyryl fentanyl,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,2,2025-08-10 18:30:22,4723,CHLOROFENTANYL,4723,Chlorofentanyl,33,Fentanyl and Fentanyl-related,CA,California,6
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,3,2025-08-10 18:30:22,3824,VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE),3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,2,2025-08-10 18:30:22,4311,NORFENTANYL,4311,Norfentanyl,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,4,2025-08-10 18:30:22,4638,"3',4'-DIMETHOXY FENTANYL",4638,"3',4'-Dimethoxy fentanyl",33,Fentanyl and Fentanyl-related,CA,California,6
"Local/Municipal,State,Federal,Private",DrugReport  ,2003,2003,4,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,IA,Iowa,19
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,2,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,WA,Washington,53
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,5,2025-08-10 18:30:22,3622,ANPP (DESPROPIONYL FENTANYL; 4-ANILINO-1-PHENETHYLPIPERIDINE; 4-ANILINO-N-PHENETHYL-4-PIPERIDINE),1021,4-ANPP,33,Fentanyl and Fentanyl-related,CA,California,6
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,1,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,2,2025-08-10 18:30:22,3872,"BENZYLFENTANYL, SALT UNDETERMINED",1523,Benzylfentanyl,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2015,2015,7,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,IA,Iowa,19
"Local/Municipal,State,Federal,Private",DrugReport  ,2014,2014,1,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MS,Mississippi,28
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,1,2025-08-10 18:30:22,3900,"ACRYL FENTANYL (ACRYLOYLFENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACRYLAMIDE), SALT UNDETERMINED",3853,Acryl fentanyl,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,NY,New York,36
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,1,2025-08-10 18:30:22,3714,"CARFENTANIL, SALT UNDETERMINED",1497,Carfentanil,33,Fentanyl and Fentanyl-related,MA,Massachusetts,25
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,1,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,OK,Oklahoma,40
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,1,2025-08-10 18:30:22,4595,ISOVALERYL FENTANYL,4595,Isovaleryl fentanyl,33,Fentanyl and Fentanyl-related,CA,California,6
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,1,2025-08-10 18:30:22,4061,"CYCLOPROPYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLCYCLOPROPANECARBOXAMIDE), SALT UNDETERMINED",4059,Cyclopropyl fentanyl,33,Fentanyl and Fentanyl-related,DC,District of Columbia,11
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,1,2025-08-10 18:30:22,4392,"DESPROPIONYL P-FLUOROFENTANYL, SALT UNDETERMINED",4390,para-Fluoro 4-ANPP,33,Fentanyl and Fentanyl-related,NM,New Mexico,35
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,1629,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,458,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,NC,North Carolina,37
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,3,2025-08-10 18:30:22,3779,FURANYL FENTANYL (2-FURANYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLFURAN-2-CARBOXAMIDE),3779,Furanyl fentanyl,33,Fentanyl and Fentanyl-related,IA,Iowa,19
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,3478,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,199,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,LA,Louisiana,22
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,1119,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,UT,Utah,49
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,246,2025-08-10 18:30:22,4069,METHOXYACETYL FENTANYL (2-METHOXY-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),4069,Methoxyacetyl fentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,14,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,PA,Pennsylvania,42
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,113,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,328,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,81,2025-08-10 18:30:22,3965,FLUOROFENTANYL,3965,Fluorofentanyl,33,Fentanyl and Fentanyl-related,LA,Louisiana,22
"Local/Municipal,State,Federal,Private",DrugReport  ,2012,2012,49,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,PA,Pennsylvania,42
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,229,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,OR,Oregon,41
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,64,2025-08-10 18:30:22,3779,FURANYL FENTANYL (2-FURANYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLFURAN-2-CARBOXAMIDE),3779,Furanyl fentanyl,33,Fentanyl and Fentanyl-related,IL,Illinois,17
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,272,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,TX,Texas,48
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,11,2025-08-10 18:30:22,3779,FURANYL FENTANYL (2-FURANYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLFURAN-2-CARBOXAMIDE),3779,Furanyl fentanyl,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,2,2025-08-10 18:30:22,4989,PARA-FLUORO ACETYL FENTANYL,4989,para-Fluoro acetyl fentanyl,33,Fentanyl and Fentanyl-related,MT,Montana,30
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,17,2025-08-10 18:30:22,3890,FLUOROISOBUTYRYLFENTANYL,3890,Fluoroisobutyryl fentanyl,33,Fentanyl and Fentanyl-related,GA,Georgia,13
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,36,2025-08-10 18:30:22,3824,VALERYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLPENTANAMIDE),3824,Valeryl fentanyl,33,Fentanyl and Fentanyl-related,PA,Pennsylvania,42
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,21,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,SC,South Carolina,45
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,13,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,33,2025-08-10 18:30:22,4390,DESPROPIONYL P-FLUOROFENTANYL,4390,para-Fluoro 4-ANPP,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,64,2025-08-10 18:30:22,4417,DESPROPIONYL FLUOROFENTANYL,4417,Fluoro 4-ANPP,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2010,2010,14,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,IN,Indiana,18
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,1,2025-08-10 18:30:22,3709,"BUTYRYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLBUTANAMIDE), SALT UNDETERMINED",3498,Butyryl fentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,27,2025-08-10 18:30:22,4835,FLUORO-4-ANPP,4417,Fluoro 4-ANPP,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,33,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,CO,Colorado,8
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,13,2025-08-10 18:30:22,3853,ACRYL FENTANYL (ACRYLOYLFENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACRYLAMIDE),3853,Acryl fentanyl,33,Fentanyl and Fentanyl-related,VA,Virginia,51
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,6,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,2,2025-08-10 18:30:22,4898,PARA-FLUORO VALERYL FENTANYL,4898,para-Fluoro valeryl fentanyl,33,Fentanyl and Fentanyl-related,TN,Tennessee,47
"Local/Municipal,State,Federal,Private",DrugReport  ,2011,2011,12,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,5,2025-08-10 18:30:22,4311,NORFENTANYL,4311,Norfentanyl,33,Fentanyl and Fentanyl-related,SC,South Carolina,45
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,2,2025-08-10 18:30:22,3714,"CARFENTANIL, SALT UNDETERMINED",1497,Carfentanil,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,2,2025-08-10 18:30:22,4255,3-FURANYL FENTANYL,4255,3-Furanyl fentanyl,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,11,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,NY,New York,36
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,1,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,HI,Hawaii,15
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,2,2025-08-10 18:30:22,4390,DESPROPIONYL P-FLUOROFENTANYL,4390,para-Fluoro 4-ANPP,33,Fentanyl and Fentanyl-related,OK,Oklahoma,40
"Local/Municipal,State,Federal,Private",DrugReport  ,2010,2010,1,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,DC,District of Columbia,11
"Local/Municipal,State,Federal,Private",DrugReport  ,2011,2011,10,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MD,Maryland,24
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,2,2025-08-10 18:30:22,5262,ORTHO-METHYLFENTANYL (O-METHYL FENTANYL),5262,ortho-Methylfentanyl (o-Methyl Fentanyl),33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,1,2025-08-10 18:30:22,4840,"FLUOROFENTANYL, ISOMER UNDETERMINED",3965,Fluorofentanyl,33,Fentanyl and Fentanyl-related,NY,New York,36
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,2,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,KS,Kansas,20
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,3,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,1,2025-08-10 18:30:22,4061,"CYCLOPROPYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLCYCLOPROPANECARBOXAMIDE), SALT UNDETERMINED",4059,Cyclopropyl fentanyl,33,Fentanyl and Fentanyl-related,AZ,Arizona,4
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,2,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,MA,Massachusetts,25
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,1,2025-08-10 18:30:22,3340,ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,GA,Georgia,13
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,1,2025-08-10 18:30:22,3802,"FURANYL FENTANYL (2- FURANYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLFURAN-2-CARBOXAMIDE), SALT UNDETERMINED",3779,Furanyl fentanyl,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,1,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,1,2025-08-10 18:30:22,5079,"N-PHENYL-4-PIPERIDINAMINE, SALT UNDETERMINED",1026,N-Phenyl-4-piperidinamine,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,187,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,1,2025-08-10 18:30:22,4099,"PHENYL FENTANYL (BENZOYL FENTANYL; N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLBENZAMIDE), SALT UNDETERMINED",4097,Phenyl fentanyl,33,Fentanyl and Fentanyl-related,MD,Maryland,24
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,2,2025-08-10 18:30:22,5017,"PARA-FLUORO ACETYL FENTANYL, SALT UNDETERMINED",4989,para-Fluoro acetyl fentanyl,33,Fentanyl and Fentanyl-related,WV,West Virginia,54
"Local/Municipal,State,Federal,Private",DrugReport  ,2021,2021,1,2025-08-10 18:30:22,4233,METHYL ACETYL FENTANYL,4233,Methyl acetyl fentanyl,33,Fentanyl and Fentanyl-related,CA,California,6
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,1,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,TX,Texas,48
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,2,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2006,2006,1,2025-08-10 18:30:22,1505,FENTANYL HYDROCHLORIDE,1504,Fentanyl,33,Fentanyl and Fentanyl-related,MD,Maryland,24
"Local/Municipal,State,Federal,Private",DrugReport  ,2013,2013,1,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,WI,Wisconsin,55
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,1,2025-08-10 18:30:22,4069,METHOXYACETYL FENTANYL (2-METHOXY-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),4069,Methoxyacetyl fentanyl,33,Fentanyl and Fentanyl-related,ID,Idaho,16
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,1,2025-08-10 18:30:22,4842,META-FLUOROFENTANYL,4842,meta-Fluorofentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,1,2025-08-10 18:30:22,3879,ORTHO-FLUOROFENTANYL (O-FLUOROFENTANYL; 2-FLUOROFENTANYL; N-(2-FLUOROPHENYL)-N-(1-PHENETHYLPIPERIDIN-4-YL)PROPIONAMIDE) HYDROCHLORIDE,3878,ortho-Fluorofentanyl,33,Fentanyl and Fentanyl-related,CA,California,6
"Local/Municipal,State,Federal,Private",DrugReport  ,2009,2009,1,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,ME,Maine,23
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,274,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,CO,Colorado,8
"Local/Municipal,State,Federal,Private",DrugReport  ,2022,2022,1322,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,AL,Alabama,1
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,680,2025-08-10 18:30:22,1021,4-ANILINO-1-PHENETHYLPIPERIDINE,1021,4-ANPP,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,103,2025-08-10 18:30:22,1497,CARFENTANIL,1497,Carfentanil,33,Fentanyl and Fentanyl-related,FL,Florida,12
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,57,2025-08-10 18:30:22,2408,FENTANYL SALT UNDETERMINED,1504,Fentanyl,33,Fentanyl and Fentanyl-related,KS,Kansas,20
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,53,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,IL,Illinois,17
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,48,2025-08-10 18:30:22,1517,P-FLUOROFENTANYL,1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,GA,Georgia,13
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,238,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,CT,Connecticut,9
"Local/Municipal,State,Federal,Private",DrugReport  ,2019,2019,91,2025-08-10 18:30:22,4069,METHOXYACETYL FENTANYL (2-METHOXY-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),4069,Methoxyacetyl fentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,96,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,SD,South Dakota,46
"Local/Municipal,State,Federal,Private",DrugReport  ,2023,2023,10,2025-08-10 18:30:22,4771,"P-FLUOROFENTANYL, SALT UNDETERMINED",1517,para-Fluorofentanyl,33,Fentanyl and Fentanyl-related,LA,Louisiana,22
"Local/Municipal,State,Federal,Private",DrugReport  ,2017,2017,18,2025-08-10 18:30:22,4059,CYCLOPROPYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLCYCLOPROPANECARBOXAMIDE),4059,Cyclopropyl fentanyl,33,Fentanyl and Fentanyl-related,OR,Oregon,41
"Local/Municipal,State,Federal,Private",DrugReport  ,2016,2016,2,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,SC,South Carolina,45
"Local/Municipal,State,Federal,Private",DrugReport  ,2014,2014,14,2025-08-10 18:30:22,1504,FENTANYL,1504,Fentanyl,33,Fentanyl and Fentanyl-related,VT,Vermont,50
"Local/Municipal,State,Federal,Private",DrugReport  ,2020,2020,8,2025-08-10 18:30:22,3660,"ACETYL FENTANYL (N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE), SALT UNDETERMINED",3340,Acetyl fentanyl,33,Fentanyl and Fentanyl-related,OH,Ohio,39
"Local/Municipal,State,Federal,Private",DrugReport  ,2018,2018,46,2025-08-10 18:30:22,4069,METHOXYACETYL FENTANYL (2-METHOXY-N-(1-PHENETHYLPIPERIDIN-4-YL)-N-PHENYLACETAMIDE),4069,Methoxyacetyl fentanyl,33,Fentanyl and Fentanyl-related,NJ,New Jersey,34
"Local/Municipal,State,Federal,Private",DrugReport  ,2024,2024,12,2025-08-10 18:30:22,3622,ANPP (DESPROPIONYL FENTANYL; 4-ANILINO-1-PHENETHYLPIPERIDINE; 4-ANILINO-N-PHENETHYL-4-PIPERIDINE),1021,4-ANPP,33,Fentanyl and Fentanyl-related,CA,California,6
